esg_text,country,industry,company,year,labels
@ $300k of annual spending on social enterprises”® @ 90% of annual spending on local suppliers?® 28 The target is currently only relevant to Fullerton Health Singapore.,Singapore,Health,FULLERTONHEALTH,2023,['No Label']
Fullerton Health Philippines is in process of establishing comparable targets.,Singapore,Health,FULLERTONHEALTH,2023,['No Label']
"Noo FULLERTON HEALTH SUSTAINABILITY REPORT FY2023 FULLERTON HEALTH SUSTAINABILITY REPORT FY2023 | ort In collaboration with Nanyang Constituency, Fullerton Health organised a health carnival in March 2023 to As a Community Health Advocate in Asia promote awareness on healthy diets and lifestyle.",Singapore,Health,FULLERTONHEALTH,2023,['No Label']
"A variety of hands-on activities were curated for residents, focusing on mental wellness, ergonomics, nutrition, and general health coaching.",Singapore,Health,FULLERTONHEALTH,2023,['No Label']
"Vendors promoted diabetic- friendly products, ran interactive booths and shared useful information on healthy diets and lifestyles.",Singapore,Health,FULLERTONHEALTH,2023,['No Label']
"Guided by our purpose and core values, Fullerton Health is committed to facilitating health services to as many as possible without the need to incur financial hardship.",Singapore,Health,FULLERTONHEALTH,2023,['No Label']
Fullerton Health endeavours to improve access to care to those who require it most.,Singapore,Health,FULLERTONHEALTH,2023,['No Label']
"We play a crucial role in advocating for healthcare access through the following: AREAS OF FOCUS FULLERTON HEALTH SINGAPORE’S EFFORTS Upholding Corporate * Our efforts are focused on enhancing the lives of those who Citizenship to are disadvantaged Promote Healthcare for the Marginalised ¢ By providing education amongst the community and regions where we operate During the event, participants had the opportunity to attend five different health talks which covered a variety of topics such as physiotherapy, breast cancer and eye care.",Singapore,Health,FULLERTONHEALTH,2023,['No Label']
These sessions were conducted in both English Public and Private * Better co-ordination and collaboration between public and private and Mandarin to facilitate understanding for more participants.,Singapore,Health,FULLERTONHEALTH,2023,['No Label']
"Partnership health entities and partners to initiate, assist and/or organise any to Strengthen forms of medical or healthcare relief for target groups A total of 500 residents benefited from this event and the Minister of Parliament (“MP”) for West Coast GRC Healthcare Systems (Nanyang), Mr Ang Wei Neng, was also present to greet and mingle with the residents.",Singapore,Health,FULLERTONHEALTH,2023,['No Label']
This event would not have been possible without the support of our Wellness team and staff volunteers from our Singapore office and headquarters.,Singapore,Health,FULLERTONHEALTH,2023,['No Label']
51 Fullerton Health staff volunteers were present to support this event.,Singapore,Health,FULLERTONHEALTH,2023,['No Label']
"In F¥2023, we held a total of two Health Carnivals for the community, partnering with local constituencies such as Group Representation Committees (“GRCs’”) to organise these events.",Singapore,Health,FULLERTONHEALTH,2023,['No Label']
"The Health Carnivals are a platform to support the health and wellness of residents, through various educational booths and talks, health screenings and interactive games.",Singapore,Health,FULLERTONHEALTH,2023,['No Label']
Noo FULLERTON HEALTH SUSTAINABILITY REPORT FY2023 FULLERTON HEALTH SUSTAINABILITY REPORT FY2023 | oat initiative education event to support the health and wellness needs for residents in Sembawang GRC.,Singapore,Health,FULLERTONHEALTH,2023,['No Label']
This event was graced by Health Minister Ong Ye Kung and other MPs from Sembawang GRC.,Singapore,Health,FULLERTONHEALTH,2023,['No Label']
"The event was also attended by more than 1,000 residents.",Singapore,Health,FULLERTONHEALTH,2023,['No Label']
"Through a wide variety of interactive and family-friendly activities ranging from game booths, sports and engaging information booths, we promoted the adoption of a healthy lifestyle and its benefits to the residents, supporting the national agenda #HealthierSG.",Singapore,Health,FULLERTONHEALTH,2023,['No Label']
"The event had four zones, with each one focusing on a particular aspect of wellness: mental health, health literacy, physical wellbeing, and social connections.",Singapore,Health,FULLERTONHEALTH,2023,['No Label']
35 Fullerton Health volunteers supported a total of seven booths.,Singapore,Health,FULLERTONHEALTH,2023,['No Label']
"The booths that were operated by Fullerton Health included Health Kiosk, Tiki of Truth, Radlink, Inside-out, Memory Pi, Physiotherapy and Trash Hockey.",Singapore,Health,FULLERTONHEALTH,2023,['No Label']
INSIDE OUT ASIDE Q4) iwi!,Singapore,Health,FULLERTONHEALTH,2023,['No Label']
"ne i TINTS Sembowang GRC Health Carnival =a2- wn C1cieher 028 "" { Y 1 Pi vy _—- i ae Creating Positive Impact through Community Engagement Initiatives [GRI 413-1] Beyond healthcare, Fullerton Health Group is committed to making a positive impact on the communities where we operate.",Singapore,Health,FULLERTONHEALTH,2023,['No Label']
"In support of the UNSDGs, particularly goal 10 on reducing inequality within and among countries, we have organised various initiatives to support disadvantaged communities.",Singapore,Health,FULLERTONHEALTH,2023,['No Label']
"In F¥2023, we carried out a total of three Corporate Social Responsibility (“CSR”) initiatives across Singapore, partnering with various non-governmental organisations (“NGOs”) and government bodies in these initiatives.",Singapore,Health,FULLERTONHEALTH,2023,['No Label']
"Two of our CSR initiatives were also organised in support of SG Giving Week 2023, a key initiative of the national SG Cares movement that celebrates the spirit of giving.",Singapore,Health,FULLERTONHEALTH,2023,['No Label']
"In 2023, Fullerton Health was awarded a Certificate of Appreciation (Gold) for our contributions.",Singapore,Health,FULLERTONHEALTH,2023,['No Label']
"Additionally, Fullerton Health Singapore also sponsored two events in FY2023 — SIA Cares Open House 2023 and AlA Charity Golf.",Singapore,Health,FULLERTONHEALTH,2023,['No Label']
"By providing in-kind resources, each of our philanthropic initiatives has supported communities who need it the most.",Singapore,Health,FULLERTONHEALTH,2023,['No Label']
"MIGRANT WORKERS CARE PACK In honour of Migrant Day on December 18 and support for SG Cares Giving Week 2023, Fullerton Health galvanised our staff to donate items for care packages.",Singapore,Health,FULLERTONHEALTH,2023,['No Label']
"In the third consecutive year of running this initiative, we had the Ministry of Manpower participating in this initiative with us.",Singapore,Health,FULLERTONHEALTH,2023,['No Label']
"With the support of our staff, we gathered enough resources to assemble more than 550 care packages.",Singapore,Health,FULLERTONHEALTH,2023,['No Label']
"The care package included items such as cough drops, syrups, moisturisers and plasters, which are basic items to support the health of our migrant workers.",Singapore,Health,FULLERTONHEALTH,2023,['No Label']
A total of 30 Fullerton Health members were involved in the entire process — from assembling the care packages to delivering and distributing the packages.,Singapore,Health,FULLERTONHEALTH,2023,['No Label']
Delivery and distribution of care packages at was done at the Migrant Worker Onboarding Centre at Sengkang over the weekend of 16 December 2023.,Singapore,Health,FULLERTONHEALTH,2023,['No Label']
We were glad to have been able to bring some joy to our migrant workers during this season of giving.,Singapore,Health,FULLERTONHEALTH,2023,['No Label']
M0 FULLERTON HEALTH SUSTAINABILITY REPORT FY2023 FULLERTON HEALTH SUSTAINABILITY REPORT FY2023 mt collaboration with non-profit organization Club Rainbow in 2023.,Singapore,Health,FULLERTONHEALTH,2023,['No Label']
"Through this event, we sought to uplift and Challenge.",Singapore,Health,FULLERTONHEALTH,2023,['No Label']
