esg_text,labels
"Our offices in Bucharest (Romania),  Northampton (UK), Irvine (USA) and  Singapore rely on renewable energy  from local utilities.",Environment - Energy
"In addition, our U.S.",Environment - Energy
"Georgia, are powered by 100% renewable  energy.",Environment - Energy
"Going forward, we will continue  to look for opportunities to increase the  deployment of renewable energy in targeted  geographies of our facilities.",Environment - Waste & Pollutants
"Supplier Engagement  Around Carbon Reduction  As a fabless semiconductor company, we  have a key opportunity to reduce our carbon  impact in our supply chain.",Environment - Waste & Pollutants
"We engage  our direct suppliers to better understand  where they are on their sustainability  journey, and we encourage them to disclose  their annual GHG emissions and consider  setting their own carbon reduction targets  to help Marvell reduce our own emissions  and create cascading impacts to enable  our customers to reduce their upstream  emissions.",Environment - Energy
"We ask our suppliers to disclose their  environmental data, including GHG  emissions, through an annual RBA-led  survey.",Environment - Energy
We review suppliers’ information  and conduct regular benchmarks to  evaluate their sustainability performance  and to identify opportunities to assist them  in advancing their climate strategies.,Environment - Energy
"In FY23, we joined the CDP Supply Chain  program.",Environment - Energy
"We expect that this initiative will  enhance our suppliers’ disclosure, increase  the accuracy of our Scope 3 Category 1 GHG  emissions, and help spur greater action with  our supplier base to enhance the long-term  sustainability and business resilience of our  supply chain.",Environment - Waste & Pollutants
"Our suppliers play a vital role in enabling us  to produce exceptional products and deliver  on our commitments to customers, and we  firmly believe that how we treat and manage  our suppliers is a reflection of who we are as  a company.",Environment - Waste & Pollutants
FY 2023 ESG Report Governance Appendix Back to Table of Contents  See the Supply Chain  Engagement section  for more details on RBA  Case study: Marvell and AWS’ Collaboration on  Cloud-First Silicon Design to Reduce Energy Use  We are a Strategic supplier of cloud-optimized semiconductors  to Amazon Web Services (AWS).,Environment - Energy
"In FY23, we announced the  expansion of our partnership by using AWS as our cloud provider  for electronic design automation (EDA).",Environment - Energy
"EDA is a specialized and  compute-intensive process used in chip design, and a key piece of  our research and development efforts.",Environment - Energy
"Due to the increasing  complexity and exponential growth in number of transistors in our  leading-edge designs, it was becoming less cost-efficient or timely to  run EDA on our premises.",Environment - Water
"AWS offers a cloud-first approach, aiming  to power its operations with 100% renewable energy by 2025.",Environment - Waste & Pollutants
"This  allows us to scale our service in the cloud, rise to challenges brought  by increasingly complex chip design processes, and deliver continuous  innovation for expanding needs across our key markets in a way that  reduces our energy use.",Environment - Waste & Pollutants
"According to research commissioned by  Amazon, AWS can lower customers’ workload carbon footprints  by nearly 80%, and up to 96%, once AWS is powered with 100%  renewable energy.",Environment - Energy
"annual Supplier Day, bringing our most Total FY23 GHG Emissions Compared to FY22 (mt CO.e)  strategic suppliers together to discuss  our shared business strategy and outlook, 23.686  improve management processes and 4,645 23,176 , 23,842,135  bolster our existing partnerships.",Environment - Energy
"Climate 4,320 22,062,502  change was one of the topics raised at the  latest Supplier Day event.",Environment - Energy
"Semiconductor Climate  Consortium  Given the global nature of climate  change issues, it is important to drive  decarbonization at an industry level.",Environment - Energy
FY22 FY23 FY22 FY23 FY22.,Environment - Energy
FY23  Our aspiration is to find ways to collaborate  across the entire semiconductor ecosystem  and support the development of GHG Ml Scope 1 lM Scope 2 (market-based) lM Scope 3  accounting methodologies and sector-  relevant guidance.,Environment - Energy
